"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"241090 Riachuelo",0,0,1,0,0,0,0,0,0,1
"241100 Rodolfo Fernandes",0,0,0,0,0,0,0,0,1,1
"241120 Santa Cruz",1,0,6,0,1,0,0,0,0,8
"241140 Santana do Matos",0,0,1,0,0,0,0,0,0,1
"241150 Santo Antônio",0,0,5,0,0,0,0,0,0,5
"241180 São Fernando",0,0,1,0,0,0,0,0,0,1
"241190 São Francisco do Oeste",0,0,0,0,0,0,0,0,2,2
"241200 São Gonçalo do Amarante",5,0,5,0,0,0,0,0,0,10
"241210 São João do Sabugi",0,0,1,0,0,0,0,0,0,1
"241220 São José de Mipibu",0,1,2,0,1,0,0,0,2,6
"241230 São José do Campestre",0,0,0,0,0,0,1,0,0,1
"241250 São Miguel",0,0,0,0,0,0,0,0,5,5
"241260 São Paulo do Potengi",2,0,2,0,0,0,0,0,0,4
"241280 São Rafael",0,0,0,0,0,0,0,0,1,1
"241030 Serra Caiada",0,0,0,0,0,0,0,0,1,1
"241335 Serra do Mel",0,0,2,0,1,0,0,0,0,3
"241355 Serrinha dos Pintos",0,0,1,0,0,0,0,0,0,1
"241380 Taboleiro Grande",0,0,1,0,0,0,0,0,0,1
"241390 Taipu",0,0,0,0,1,0,0,0,0,1
"241400 Tangará",0,0,1,0,0,0,0,0,1,2
"241105 Tibau",1,0,0,0,0,0,0,0,0,1
"241420 Tibau do Sul",1,0,2,0,1,0,0,0,0,4
"241440 Touros",1,0,1,0,0,0,0,0,0,2
"241460 Upanema",0,0,2,0,4,0,0,0,0,6
"250010 Água Branca",0,0,1,0,0,0,0,0,0,1
"250020 Aguiar",0,0,1,0,0,0,0,0,0,1
"250030 Alagoa Grande",0,0,2,0,1,0,0,0,0,3
"250040 Alagoa Nova",0,0,4,0,0,0,0,0,2,6
"250050 Alagoinha",0,0,1,0,0,0,0,0,0,1
"250053 Alcantil",0,0,1,0,0,0,0,0,1,2
"250060 Alhandra",2,0,0,0,0,0,0,0,0,2
"250077 Aparecida",0,0,0,0,2,0,0,0,0,2
"250080 Araçagi",0,0,0,0,3,0,0,0,0,3
"250090 Arara",0,0,0,0,1,0,0,0,0,1
"250100 Araruna",0,0,1,0,0,0,0,0,1,2
"250110 Areia",0,0,0,0,0,0,0,0,4,4
"250120 Areial",0,0,0,0,0,0,0,0,1,1
"250130 Aroeiras",0,0,0,1,0,0,0,0,2,3
"250150 Bananeiras",0,0,3,0,2,0,0,0,1,6
"250153 Baraúna",0,0,0,0,0,0,0,0,1,1
"250157 Barra de Santana",0,0,0,0,0,0,0,0,1,1
"250180 Bayeux",2,0,5,0,1,0,0,0,2,10
"250190 Belém",0,0,2,0,1,0,0,0,2,5
"250205 Bernardino Batista",0,0,1,0,0,0,0,0,0,1
"250210 Boa Ventura",0,0,1,0,0,0,0,0,0,1
"250215 Boa Vista",0,0,0,0,0,0,0,0,3,3
"250240 Bonito de Santa Fé",0,0,0,0,2,0,0,0,0,2
"250250 Boqueirão",0,0,1,0,0,0,0,0,1,2
"250270 Borborema",0,0,0,0,1,0,0,0,0,1
"250280 Brejo do Cruz",0,0,0,0,1,0,0,0,0,1
"250300 Caaporã",0,0,1,0,0,0,0,0,2,3
"250320 Cabedelo",1,1,3,0,0,0,0,0,0,5
"250330 Cachoeira dos Índios",0,0,0,0,2,0,0,0,0,2
"250350 Cacimba de Dentro",0,0,2,0,0,0,0,0,0,2
"250360 Caiçara",0,0,1,0,0,0,0,0,0,1
"250370 Cajazeiras",3,0,10,0,3,0,0,0,2,18
"250380 Caldas Brandão",0,0,1,0,0,0,0,0,0,1
"250390 Camalaú",0,0,0,0,0,0,0,0,1,1
"250400 Campina Grande",0,9,85,0,0,0,1,0,84,179
"250403 Capim",0,0,1,0,0,0,0,0,1,2
"250407 Caraúbas",0,0,0,0,0,0,0,0,1,1
"250420 Catingueira",0,0,0,0,1,0,0,0,1,2
"250430 Catolé do Rocha",0,0,0,0,3,0,1,0,0,4
"250440 Conceição",0,0,1,0,0,0,0,0,0,1
"250450 Condado",1,0,0,0,0,0,0,0,0,1
"250460 Conde",3,0,2,0,0,0,0,0,0,5
"250470 Congo",0,0,2,0,0,0,0,0,2,4
"250480 Coremas",0,0,0,0,1,0,0,0,0,1
"250490 Cruz do Espírito Santo",0,0,2,0,0,0,0,0,1,3
"250510 Cuité",0,0,2,0,0,0,0,0,3,5
"250520 Cuitegi",0,0,0,0,2,0,0,0,0,2
"250527 Curral de Cima",0,0,2,0,0,0,0,0,0,2
"250530 Curral Velho",0,0,0,0,2,0,0,0,0,2
"250535 Damião",0,0,1,0,0,0,0,0,1,2
"250540 Desterro",1,1,0,0,1,0,0,0,0,3
"250560 Diamante",0,0,0,0,1,0,0,0,0,1
"250590 Emas",0,0,0,0,1,0,0,0,0,1
"250600 Esperança",0,0,1,0,0,0,0,0,0,1
"250625 Gado Bravo",0,0,1,0,0,0,0,0,1,2
"250630 Guarabira",1,0,4,0,1,0,0,0,1,7
"250640 Gurinhém",0,0,0,0,1,0,0,0,0,1
"250650 Gurjão",0,0,1,0,0,0,0,0,0,1
"250260 Igaracy",0,0,0,0,0,0,0,0,1,1
"250670 Imaculada",0,0,0,0,1,0,0,0,0,1
"250680 Ingá",0,0,1,0,3,0,0,0,2,6
"250690 Itabaiana",0,0,1,0,2,0,0,0,1,4
"250700 Itaporanga",0,0,1,0,3,0,0,0,0,4
"250710 Itapororoca",1,0,1,0,0,0,0,0,0,2
"250730 Jacaraú",0,0,1,0,0,0,0,0,1,2
"250740 Jericó",0,0,1,0,1,0,0,0,0,2
"250750 João Pessoa",43,4,89,0,5,1,0,0,43,185
"250760 Juarez Távora",0,0,1,0,0,0,0,0,0,1
"250770 Juazeirinho",0,0,2,0,0,0,0,0,2,4
"250780 Junco do Seridó",0,0,0,0,3,0,0,0,0,3
"250790 Juripiranga",0,0,0,0,1,0,0,0,0,1
"250800 Juru",0,0,0,0,1,0,0,0,0,1
"250810 Lagoa",0,0,0,0,1,0,0,0,0,1
"250820 Lagoa de Dentro",0,0,1,0,0,0,0,0,0,1
"250830 Lagoa Seca",0,0,1,0,0,0,0,0,2,3
"250880 Malta",0,0,2,0,1,0,0,0,0,3
"250890 Mamanguape",2,0,4,0,0,0,0,0,2,8
"250900 Manaíra",0,0,1,0,1,0,0,0,0,2
"250910 Mari",0,0,2,0,0,0,0,0,0,2
"250915 Marizópolis",1,0,0,0,1,0,0,0,0,2
"250920 Massaranduba",0,0,0,0,0,0,0,0,1,1
"250930 Mataraca",1,0,0,0,0,0,0,0,0,1
"250933 Matinhas",0,0,2,0,0,0,0,0,1,3
"250950 Montadas",0,0,0,0,0,0,0,0,1,1
"250960 Monte Horebe",1,0,0,0,0,0,0,0,0,1
"250970 Monteiro",0,0,2,0,0,0,0,0,6,8
"250980 Mulungu",0,0,1,0,1,0,0,0,1,3
"251010 Nova Floresta",0,0,2,0,0,0,0,0,3,5
"251020 Nova Olinda",1,0,0,0,0,0,0,0,0,1
"251040 Olho d'Água",1,0,0,0,0,0,0,0,1,2
"251050 Olivedos",0,0,0,0,0,0,0,0,3,3
"251065 Parari",0,0,0,0,0,0,0,0,1,1
"251080 Patos",2,1,5,0,10,0,0,0,0,18
"251090 Paulista",0,1,0,0,0,0,0,0,0,1
"251110 Pedra Lavrada",0,0,0,0,0,0,0,0,1,1
"251120 Pedras de Fogo",0,1,2,0,0,0,0,0,0,3
"251272 Pedro Régis",0,0,2,0,0,0,0,0,0,2
"251130 Piancó",0,0,0,0,1,0,0,0,0,1
"251140 Picuí",0,0,5,0,0,0,0,0,1,6
"251150 Pilar",0,0,0,0,1,0,0,0,0,1
"251160 Pilões",0,0,0,0,2,0,0,0,0,2
"251180 Pirpirituba",0,0,0,0,1,0,0,0,0,1
"251190 Pitimbu",0,0,1,0,0,0,0,0,0,1
"251200 Pocinhos",0,0,1,0,0,0,0,0,0,1
"251210 Pombal",0,0,0,0,7,0,0,0,0,7
"251220 Prata",0,0,0,0,0,0,0,0,1,1
"251230 Princesa Isabel",0,0,0,0,1,0,0,0,0,1
"251240 Puxinanã",0,0,1,0,0,0,0,0,0,1
"251250 Queimadas",0,0,3,0,0,0,0,0,1,4
"251270 Remígio",0,0,1,0,0,0,0,0,0,1
"251276 Riachão do Poço",1,0,1,0,0,0,0,0,0,2
"251278 Riacho de Santo Antônio",0,0,0,0,0,0,0,0,1,1
"251290 Rio Tinto",0,0,4,0,0,0,0,0,1,5
"251300 Salgadinho",0,0,0,0,0,0,1,0,0,1
"251320 Santa Cruz",0,0,1,0,0,0,0,0,0,1
"251330 Santa Helena",0,0,0,0,2,0,0,0,0,2
"251340 Santa Luzia",0,0,2,0,2,0,0,0,0,4
"251370 Santa Rita",5,1,10,0,1,0,1,0,2,20
"251380 Santa Teresinha",0,0,0,0,1,0,0,0,0,1
"251385 Santo André",0,0,2,0,0,0,0,0,0,2
"251392 São Bentinho",0,0,0,0,1,0,0,0,0,1
"251390 São Bento",0,0,1,0,1,0,0,0,0,2
"251398 São Francisco",0,0,0,0,3,0,0,0,0,3
"251400 São João do Cariri",0,0,2,0,0,0,0,0,0,2
"250070 São João do Rio do Peixe",0,0,2,0,0,0,0,0,1,3
"251450 São José de Piranhas",0,0,1,0,0,0,0,0,0,1
"251470 São José do Sabugi",0,0,1,0,0,0,0,0,0,1
"251445 São José dos Ramos",0,0,0,0,1,0,0,0,0,1
"251490 São Mamede",0,0,0,0,1,0,0,0,0,1
"251500 São Miguel de Taipu",0,0,1,0,0,0,0,0,0,1
"251510 São Sebastião de Lagoa de Roça",0,0,0,0,0,0,0,0,2,2
"251520 São Sebastião do Umbuzeiro",0,0,1,0,0,0,0,0,0,1
"251540 São Vicente do Seridó",0,0,1,0,0,0,0,0,1,2
"251530 Sapé",1,0,2,0,0,0,0,0,2,5
"251550 Serra Branca",0,0,2,0,0,0,0,0,2,4
"251580 Serra Redonda",1,0,0,0,0,0,0,0,0,1
"251590 Serraria",0,0,0,0,0,0,0,0,1,1
"251593 Sertãozinho",0,0,0,0,1,0,0,0,0,1
"251597 Sobrado",0,0,2,0,0,0,0,0,1,3
"251600 Solânea",1,0,1,0,1,0,0,0,0,3
"251610 Soledade",0,0,2,0,0,0,0,0,2,4
"251615 Sossêgo",0,0,2,0,0,0,0,0,0,2
"251620 Sousa",1,0,8,0,7,0,0,0,1,17
"251630 Sumé",0,0,3,0,0,0,0,0,2,5
"251640 Tacima",0,0,0,0,1,0,0,0,0,1
"251670 Teixeira",0,0,1,0,2,0,0,0,0,3
"251675 Tenório",0,0,2,0,0,0,0,0,0,2
"251680 Triunfo",0,0,1,0,0,0,0,0,0,1
"251690 Uiraúna",0,0,1,0,0,0,0,0,0,1
"251700 Umbuzeiro",0,0,0,0,0,0,0,0,2,2
"251720 Vieirópolis",0,0,1,0,0,0,0,0,0,1
"250550 Vista Serrana",0,0,0,0,1,0,0,0,0,1
"260005 Abreu e Lima",2,0,0,0,0,0,0,0,0,2
"260010 Afogados da Ingazeira",0,0,5,0,1,0,0,0,0,6
"260020 Afrânio",0,1,3,0,1,0,0,0,0,5
"260030 Agrestina",2,0,3,0,2,0,0,0,0,7
"260040 Água Preta",0,0,1,0,2,0,0,0,0,3
"260050 Águas Belas",0,0,3,0,0,0,0,0,1,4
"260060 Alagoinha",0,0,2,0,1,0,0,0,0,3
"260070 Aliança",1,0,3,0,1,0,1,0,1,7
"260080 Altinho",0,0,2,0,0,0,0,0,0,2
"260110 Araripina",3,0,8,1,0,0,0,0,0,12
"260120 Arcoverde",4,1,4,0,5,0,0,0,5,19
"260130 Barra de Guabiraba",0,0,2,0,0,0,0,0,1,3
"260140 Barreiros",0,0,0,0,1,0,0,0,0,1
"260160 Belém do São Francisco",0,0,1,0,0,0,0,0,0,1
"260170 Belo Jardim",3,0,1,0,2,0,0,0,3,9
"260180 Betânia",0,0,3,0,0,0,0,0,1,4
"260190 Bezerros",2,1,3,0,0,0,0,0,1,7
"260200 Bodocó",0,0,3,0,1,0,1,0,1,6
"260210 Bom Conselho",0,0,0,0,1,0,0,0,0,1
"260220 Bom Jardim",0,0,5,0,0,0,0,0,1,6
"260230 Bonito",0,0,2,0,1,0,0,0,5,8
"260240 Brejão",1,0,2,0,1,0,0,0,0,4
"260250 Brejinho",0,0,1,0,0,0,0,0,0,1
"260260 Brejo da Madre de Deus",0,0,5,0,0,0,0,0,0,5
"260270 Buenos Aires",0,0,1,0,0,0,0,0,0,1
"260280 Buíque",0,0,0,0,2,0,0,0,2,4
"260290 Cabo de Santo Agostinho",11,0,9,0,4,0,0,0,2,26
"260300 Cabrobó",1,0,1,0,1,0,0,0,1,4
"260310 Cachoeirinha",2,0,1,0,1,0,0,0,2,6
"260320 Caetés",1,0,4,0,1,0,1,0,1,8
"260330 Calçado",0,0,1,0,0,0,0,0,1,2
"260340 Calumbi",0,0,1,0,0,0,0,0,0,1
"260345 Camaragibe",1,0,0,0,0,0,0,0,1,2
"260370 Canhotinho",0,0,1,0,0,0,0,0,1,2
"260380 Capoeiras",1,0,2,0,0,0,0,0,0,3
"260390 Carnaíba",0,0,1,0,1,0,0,0,0,2
"260392 Carnaubeira da Penha",0,0,1,0,0,0,0,0,0,1
"260400 Carpina",1,0,1,0,2,0,0,0,1,5
"260410 Caruaru",15,0,31,0,8,0,1,0,3,58
"260420 Catende",1,0,2,0,1,0,0,0,2,6
"260430 Cedro",0,0,1,0,1,0,0,0,0,2
"260440 Chã de Alegria",0,0,1,0,0,0,0,0,0,1
"260450 Chã Grande",0,0,0,0,0,0,0,0,1,1
"260460 Condado",0,0,2,0,1,0,0,0,0,3
"260470 Correntes",0,0,2,0,0,0,0,0,0,2
"260490 Cumaru",0,0,1,0,1,0,0,0,1,3
"260510 Custódia",0,1,3,0,1,0,0,0,0,5
"260515 Dormentes",0,0,3,0,0,0,0,0,0,3
"260520 Escada",4,0,5,0,1,0,0,1,0,11
"260530 Exu",2,0,4,0,1,0,0,0,0,7
"260540 Feira Nova",1,0,2,0,0,0,0,0,0,3
"260550 Ferreiros",1,0,0,0,0,0,0,0,0,1
"260560 Flores",0,0,3,0,0,0,0,0,3,6
"260570 Floresta",0,0,4,0,0,0,0,0,0,4
"260580 Frei Miguelinho",1,0,1,0,0,0,0,0,0,2
"260590 Gameleira",0,0,1,0,0,0,0,0,0,1
"260600 Garanhuns",4,0,8,1,3,0,1,0,5,22
"260610 Glória do Goitá",1,0,2,0,3,0,0,0,0,6
"260620 Goiana",0,1,5,0,1,0,1,0,1,9
"260630 Granito",1,0,2,0,0,0,0,0,0,3
"260640 Gravatá",3,0,2,0,1,0,0,0,1,7
"260650 Iati",2,1,1,0,1,0,0,0,1,6
"260660 Ibimirim",0,0,0,0,1,0,0,0,1,2
"260670 Ibirajuba",0,0,1,0,0,0,0,0,0,1
"260680 Igarassu",6,2,2,0,1,0,1,0,2,14
"260690 Iguaracy",0,0,3,0,0,0,0,0,1,4
"260760 Ilha de Itamaracá",0,0,1,0,0,0,0,0,0,1
"260700 Inajá",0,0,2,1,1,0,0,0,0,4
"260720 Ipojuca",2,1,7,0,2,0,0,0,0,12
"260730 Ipubi",2,0,4,0,0,0,0,0,1,7
"260740 Itacuruba",0,0,2,0,0,0,0,0,0,2
"260750 Itaíba",0,0,3,0,3,0,0,0,1,7
"260765 Itambé",0,0,2,0,1,0,1,0,0,4
"260770 Itapetim",0,0,3,0,0,0,0,0,1,4
"260775 Itapissuma",0,0,0,0,0,0,0,0,1,1
"260780 Itaquitinga",0,0,3,0,0,0,0,0,0,3
"260790 Jaboatão dos Guararapes",6,1,2,0,7,0,0,0,6,22
"260800 Jataúba",1,0,6,0,1,0,0,0,2,10
"260805 Jatobá",1,0,0,0,1,0,0,0,0,2
"260810 João Alfredo",0,0,2,0,0,0,0,0,0,2
"260820 Joaquim Nabuco",0,0,1,0,0,0,0,0,0,1
"260825 Jucati",0,0,2,0,0,0,0,0,1,3
"260830 Jupi",1,0,0,0,0,0,0,0,0,1
"260840 Jurema",0,0,1,0,0,0,0,0,1,2
"260850 Lagoa de Itaenga",1,0,2,0,0,0,0,0,0,3
"260845 Lagoa do Carro",1,0,1,0,0,0,0,0,1,3
"260860 Lagoa do Ouro",0,0,0,0,1,0,0,0,1,2
"260875 Lagoa Grande",1,0,3,0,5,0,0,0,1,10
"260880 Lajedo",1,1,4,1,1,0,0,0,1,9
"260890 Limoeiro",1,0,4,0,1,0,0,0,1,7
"260900 Macaparana",0,0,1,0,0,0,0,0,1,2
"260910 Machados",0,0,0,0,0,0,0,0,1,1
"260915 Manari",0,0,3,0,0,0,0,0,0,3
"260930 Mirandiba",1,0,0,0,0,0,0,0,0,1
"260940 Moreno",4,0,3,0,0,0,0,0,3,10
"260950 Nazaré da Mata",1,0,1,0,3,0,0,0,0,5
"260960 Olinda",9,0,6,0,2,0,1,0,3,21
"260970 Orobó",0,0,2,0,1,0,0,0,0,3
"260980 Orocó",0,0,3,0,1,0,0,0,1,5
"260990 Ouricuri",6,0,18,0,8,0,0,0,2,34
"261000 Palmares",2,0,6,0,4,0,0,0,1,13
"261010 Palmeirina",0,0,1,0,0,0,0,0,0,1
"261020 Panelas",1,0,1,0,2,0,1,0,4,9
"261030 Paranatama",0,0,3,0,1,0,0,0,1,5
"261040 Parnamirim",0,0,2,0,0,0,0,0,1,3
"261050 Passira",0,2,3,0,0,0,0,0,0,5
"261060 Paudalho",1,0,2,0,0,0,0,0,2,5
"261070 Paulista",12,1,15,0,6,0,0,0,3,37
"261080 Pedra",0,0,1,0,0,0,0,0,0,1
"261090 Pesqueira",1,0,5,0,2,0,0,0,5,13
"261100 Petrolândia",0,0,7,0,1,0,0,0,0,8
"261110 Petrolina",20,2,86,0,34,0,1,0,8,151
"261120 Poção",1,0,1,0,0,0,0,0,0,2
"261130 Pombos",1,0,2,0,0,0,0,0,2,5
"261150 Quipapá",0,0,0,1,0,0,0,0,0,1
"261160 Recife",134,35,174,0,38,1,3,2,27,414
"261170 Riacho das Almas",0,0,1,0,0,0,0,0,0,1
"261180 Ribeirão",3,0,2,0,1,0,0,0,1,7
"261190 Rio Formoso",0,0,3,0,4,0,0,0,0,7
"261200 Sairé",0,0,0,0,1,0,0,0,0,1
"261220 Salgueiro",6,1,4,0,2,0,0,0,0,13
"261230 Saloá",1,0,0,0,2,0,2,0,1,6
"261240 Sanharó",1,1,3,0,1,0,0,0,1,7
"261245 Santa Cruz",0,0,0,0,1,0,0,0,0,1
"261250 Santa Cruz do Capibaribe",0,0,0,0,4,0,0,0,3,7
"261255 Santa Filomena",0,1,0,0,0,0,0,0,0,1
"261260 Santa Maria da Boa Vista",0,0,4,0,2,0,1,0,2,9
"261300 São Bento do Una",1,1,3,0,1,0,0,0,0,6
"261310 São Caitano",1,0,4,0,1,0,2,0,0,8
"261320 São João",0,1,2,0,1,0,0,0,2,6
"261330 São Joaquim do Monte",0,0,0,0,0,0,0,0,1,1
"261340 São José da Coroa Grande",0,0,0,0,0,0,0,0,1,1
"261350 São José do Belmonte",0,0,6,0,3,0,0,0,0,9
"261360 São José do Egito",1,0,5,0,0,0,0,0,0,6
"261370 São Lourenço da Mata",1,1,2,0,1,0,0,0,0,5
"261380 São Vicente Ferrer",0,0,0,0,1,0,0,0,0,1
"261390 Serra Talhada",2,0,3,0,2,0,0,0,6,13
"261400 Serrita",0,0,0,0,0,0,0,0,1,1
"261410 Sertânia",1,1,4,0,4,0,0,0,1,11
"261420 Sirinhaém",1,0,3,0,1,0,0,0,0,5
"261450 Surubim",0,0,6,0,1,0,0,0,2,9
"261460 Tabira",0,0,0,0,1,0,0,0,0,1
"261470 Tacaimbó",1,0,3,0,2,0,0,0,0,6
"261480 Tacaratu",1,0,1,0,1,1,0,0,2,6
"261485 Tamandaré",0,0,2,0,1,0,0,0,0,3
"261500 Taquaritinga do Norte",0,0,7,0,4,0,0,0,6,17
"261510 Terezinha",1,0,2,0,0,0,0,0,0,3
"261530 Timbaúba",0,0,3,0,1,0,0,0,0,4
"261540 Toritama",0,0,4,0,0,0,0,0,0,4
"261550 Tracunhaém",0,0,1,0,0,0,0,0,0,1
"261560 Trindade",0,2,4,0,0,0,0,0,4,10
"261570 Triunfo",0,0,2,0,0,0,0,0,2,4
"261580 Tupanatinga",0,0,1,0,0,0,0,0,0,1
"261590 Tuparetama",0,0,0,0,0,0,0,0,1,1
"261600 Venturosa",2,0,0,0,1,0,0,0,1,4
"261610 Verdejante",0,0,1,0,0,0,0,0,0,1
"261620 Vertentes",0,0,3,0,1,0,0,0,1,5
"261630 Vicência",0,0,1,0,1,0,0,0,0,2
"261640 Vitória de Santo Antão",3,1,4,0,3,0,0,0,5,16
"261650 Xexéu",0,0,1,0,0,0,0,0,0,1
"270010 Água Branca",1,0,3,0,1,0,0,0,1,6
"270020 Anadia",0,0,3,0,0,0,0,0,0,3
"270030 Arapiraca",19,4,117,0,13,1,0,1,1,156
"270040 Atalaia",0,0,0,0,3,0,0,0,3,6
"270050 Barra de Santo Antônio",1,0,0,0,0,0,0,0,1,2
"270060 Barra de São Miguel",0,0,0,0,0,0,0,0,1,1
"270070 Batalha",0,0,1,0,0,0,0,0,0,1
"270090 Belo Monte",0,0,1,0,0,0,0,0,0,1
"270100 Boca da Mata",1,0,2,0,1,0,0,0,0,4
"270110 Branquinha",0,0,0,0,1,0,0,0,1,2
"270120 Cacimbinhas",0,0,2,0,0,0,0,0,0,2
"270140 Campo Alegre",0,0,0,0,0,0,0,2,0,2
"270160 Canapi",1,0,2,0,1,0,0,0,0,4
"270170 Capela",0,0,1,0,0,0,0,0,0,1
"270180 Carneiros",0,0,1,0,0,0,0,0,0,1
"270200 Coité do Nóia",0,0,1,0,1,0,0,0,0,2
"270210 Colônia Leopoldina",0,0,0,0,0,0,0,0,1,1
"270220 Coqueiro Seco",0,0,0,0,0,0,0,0,1,1
"270230 Coruripe",1,0,3,0,0,0,0,0,6,10
"270235 Craíbas",0,0,2,0,0,0,0,0,0,2
"270240 Delmiro Gouveia",3,0,3,0,3,0,0,0,0,9
"270250 Dois Riachos",1,0,0,0,0,0,0,0,0,1
"270260 Feira Grande",0,0,2,0,0,0,0,0,0,2
"270270 Feliz Deserto",1,0,0,0,0,0,0,0,0,1
"270280 Flexeiras",0,0,0,0,0,0,0,0,1,1
"270290 Girau do Ponciano",1,0,6,0,0,0,1,0,0,8
"270300 Ibateguara",0,0,1,0,0,0,0,0,0,1
"270310 Igaci",0,0,1,0,1,0,0,0,0,2
"270320 Igreja Nova",1,0,4,0,1,0,0,0,0,6
"270330 Inhapi",3,0,0,0,0,0,0,0,0,3
"270350 Jacuípe",0,0,0,0,0,0,0,0,1,1
"270360 Japaratinga",0,0,0,0,0,0,0,0,1,1
"270370 Jaramataia",0,0,3,0,0,0,0,0,0,3
"270375 Jequiá da Praia",0,0,1,0,0,0,0,0,0,1
"270380 Joaquim Gomes",0,0,1,0,0,0,0,0,4,5
"270400 Junqueiro",0,0,2,0,1,0,0,0,0,3
"270410 Lagoa da Canoa",0,0,1,0,0,0,0,0,0,1
"270420 Limoeiro de Anadia",0,0,4,0,1,0,0,0,0,5
"270430 Maceió",19,4,50,0,7,0,0,0,88,168
"270440 Major Isidoro",0,0,1,0,0,0,0,0,0,1
"270490 Mar Vermelho",0,0,0,0,0,0,0,0,1,1
"270450 Maragogi",1,0,2,0,0,0,0,0,3,6
"270470 Marechal Deodoro",2,0,2,0,1,0,0,0,2,7
"270480 Maribondo",0,0,0,0,2,0,0,0,3,5
"270500 Mata Grande",0,0,1,0,0,0,0,0,0,1
"270520 Messias",0,0,0,0,0,0,0,0,6,6
"270550 Murici",0,0,0,0,0,0,0,0,2,2
"270570 Olho d'Água das Flores",1,0,1,0,0,0,0,0,0,2
"270580 Olho d'Água do Casado",0,0,0,0,1,0,0,0,0,1
"270600 Olivença",1,0,1,0,0,0,0,0,0,2
"270610 Ouro Branco",0,0,1,0,1,0,0,0,0,2
"270630 Palmeira dos Índios",3,1,6,0,3,0,0,0,0,13
"270640 Pão de Açúcar",0,0,1,0,0,0,0,0,0,1
"270644 Paripueira",0,0,1,0,1,0,0,0,0,2
"270650 Passo de Camaragibe",0,0,1,0,0,0,0,0,1,2
"270660 Paulo Jacinto",0,0,0,0,0,0,0,0,2,2
"270670 Penedo",0,0,5,0,2,0,0,0,0,7
"270680 Piaçabuçu",2,0,2,0,3,0,0,0,0,7
"270690 Pilar",0,0,0,0,1,0,3,0,3,7
"270700 Pindoba",0,0,0,0,0,0,0,0,1,1
"270710 Piranhas",1,0,3,0,0,0,0,0,0,4
"270720 Poço das Trincheiras",1,0,1,0,0,0,0,0,0,2
"270730 Porto Calvo",0,0,0,0,0,0,0,0,4,4
"270740 Porto de Pedras",1,0,0,0,0,0,0,0,1,2
"270750 Porto Real do Colégio",0,0,4,0,0,0,0,0,0,4
"270760 Quebrangulo",0,0,2,0,0,0,0,0,0,2
"270770 Rio Largo",0,0,1,0,0,0,0,0,8,9
"270780 Roteiro",0,0,0,0,0,0,0,0,1,1
"270800 Santana do Ipanema",1,1,8,0,1,0,0,0,0,11
"270810 Santana do Mundaú",0,0,1,0,0,0,0,0,0,1
"270820 São Brás",0,0,1,0,0,0,0,0,0,1
"270830 São José da Laje",0,0,0,0,0,0,0,0,2,2
"270840 São José da Tapera",0,0,8,0,0,0,0,0,0,8
"270850 São Luís do Quitunde",0,0,0,0,0,0,0,0,2,2
"270860 São Miguel dos Campos",1,1,3,0,0,0,0,0,2,7
"270880 São Sebastião",0,0,1,0,0,0,1,0,0,2
"270890 Satuba",1,0,1,0,0,0,0,0,0,2
"270895 Senador Rui Palmeira",0,0,1,0,0,0,0,0,0,1
"270900 Tanque d'Arca",0,0,1,0,0,0,0,0,0,1
"270910 Taquarana",0,0,6,0,1,0,0,0,0,7
"270915 Teotônio Vilela",1,2,5,0,3,0,0,0,0,11
"270920 Traipu",0,0,1,0,0,0,0,0,0,1
"270930 União dos Palmares",0,0,0,0,4,0,0,0,5,9
"270940 Viçosa",1,0,0,0,0,0,0,0,4,5
"280020 Aquidabã",1,1,0,0,0,0,0,0,0,2
"280030 Aracaju",23,17,100,0,20,0,1,0,7,168
"280040 Arauá",1,0,1,0,0,0,0,0,0,2
"280050 Areia Branca",2,0,1,0,0,0,0,0,0,3
"280060 Barra dos Coqueiros",0,0,0,0,3,0,0,0,0,3
"280067 Boquim",0,0,0,0,1,0,1,0,0,2
"280070 Brejo Grande",0,0,0,0,1,0,0,0,0,1
"280100 Campo do Brito",0,0,2,0,0,0,0,0,0,2
"280110 Canhoba",0,0,2,0,1,0,0,0,0,3
"280120 Canindé de São Francisco",1,0,7,0,0,0,0,0,0,8
"280130 Capela",0,0,0,0,1,0,2,0,0,3
"280140 Carira",0,0,5,0,4,0,0,0,0,9
"280150 Carmópolis",0,0,1,0,1,0,0,0,0,2
"280160 Cedro de São João",0,0,0,0,1,0,0,0,0,1
"280170 Cristinápolis",0,0,1,0,1,0,0,0,0,2
"280210 Estância",4,0,2,0,3,0,0,0,1,10
"280230 Frei Paulo",0,0,0,0,2,0,0,0,0,2
"280260 Gracho Cardoso",0,0,1,0,0,0,0,0,0,1
"280270 Ilha das Flores",0,0,1,0,0,0,0,0,0,1
"280280 Indiaroba",0,0,0,0,1,0,0,0,0,1
"280290 Itabaiana",4,1,6,0,1,0,2,0,0,14
"280300 Itabaianinha",0,0,3,0,2,0,0,0,0,5
"280310 Itabi",0,0,0,0,0,0,1,0,0,1
"280320 Itaporanga d'Ajuda",0,0,1,0,1,0,0,0,0,2
"280330 Japaratuba",0,0,0,0,1,0,1,0,0,2
"280340 Japoatã",1,0,3,0,0,0,0,0,0,4
"280350 Lagarto",3,0,11,0,2,0,0,0,0,16
