"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"270900 Tanque d'Arca",0,0,1,0,0,0,0,0,0,1
"270910 Taquarana",1,0,3,0,1,0,0,0,0,5
"270915 Teotônio Vilela",2,2,2,0,0,0,0,0,0,6
"270930 União dos Palmares",0,0,6,0,4,0,0,0,0,10
"270940 Viçosa",0,0,0,0,2,0,0,0,0,2
"280020 Aquidabã",0,0,7,0,0,0,0,0,0,7
"280030 Aracaju",31,10,91,0,18,0,3,1,4,158
"280040 Arauá",0,0,2,0,0,0,0,0,0,2
"280050 Areia Branca",0,0,3,0,1,0,0,0,0,4
"280060 Barra dos Coqueiros",1,0,2,0,1,0,0,0,0,4
"280067 Boquim",2,0,1,0,0,0,0,0,0,3
"280070 Brejo Grande",0,0,1,0,0,0,1,0,0,2
"280100 Campo do Brito",1,0,2,0,0,0,0,0,0,3
"280110 Canhoba",0,0,0,0,1,0,0,0,0,1
"280120 Canindé de São Francisco",1,0,2,0,0,0,0,0,0,3
"280130 Capela",0,0,3,0,0,0,1,0,0,4
"280140 Carira",1,0,2,0,0,0,1,0,0,4
"280170 Cristinápolis",1,0,2,0,0,0,0,0,1,4
"280200 Divina Pastora",0,0,2,0,0,0,0,0,0,2
"280210 Estância",1,1,3,0,4,0,0,0,0,9
"280230 Frei Paulo",0,0,5,0,2,0,0,0,0,7
"280240 Gararu",0,0,4,0,0,0,0,0,0,4
"280280 Indiaroba",0,0,2,0,0,0,0,0,0,2
"280290 Itabaiana",3,2,13,0,2,0,0,0,0,20
"280300 Itabaianinha",0,0,6,0,1,0,0,0,0,7
"280310 Itabi",0,0,1,0,0,0,0,0,0,1
"280320 Itaporanga d'Ajuda",1,1,2,0,2,0,1,0,0,7
"280330 Japaratuba",0,0,1,0,1,0,0,0,1,3
"280340 Japoatã",1,0,2,0,3,0,0,0,0,6
"280350 Lagarto",1,0,9,0,2,0,1,0,0,13
"280360 Laranjeiras",0,1,1,0,5,0,2,0,0,9
"280380 Malhada dos Bois",0,0,2,0,0,0,0,0,0,2
"280390 Malhador",0,0,1,0,0,0,0,0,0,1
"280400 Maruim",1,0,2,0,0,0,0,0,0,3
"280410 Moita Bonita",0,0,3,0,2,0,0,0,0,5
"280420 Monte Alegre de Sergipe",0,0,1,0,0,0,0,0,0,1
"280430 Muribeca",0,0,3,0,2,0,0,0,0,5
"280440 Neópolis",0,0,3,0,1,0,0,0,0,4
"280445 Nossa Senhora Aparecida",0,0,0,0,1,0,0,0,0,1
"280450 Nossa Senhora da Glória",1,0,4,0,1,0,0,0,1,7
"280460 Nossa Senhora das Dores",0,0,2,0,0,0,0,0,0,2
"280470 Nossa Senhora de Lourdes",0,0,1,0,0,0,1,0,0,2
"280480 Nossa Senhora do Socorro",0,0,5,0,0,0,0,0,0,5
"280490 Pacatuba",0,0,1,0,0,0,0,0,0,1
"280500 Pedra Mole",0,0,1,0,0,0,0,0,0,1
"280510 Pedrinhas",0,0,1,0,0,0,0,0,0,1
"280530 Pirambu",0,1,1,0,0,0,0,0,0,2
"280540 Poço Redondo",0,1,5,0,0,0,0,2,0,8
"280550 Poço Verde",1,0,5,0,1,0,0,0,1,8
"280560 Porto da Folha",2,0,2,0,0,0,0,0,0,4
"280570 Propriá",1,0,6,0,2,0,0,0,0,9
"280580 Riachão do Dantas",0,0,4,0,0,0,0,0,0,4
"280620 Salgado",0,0,1,0,0,0,0,0,0,1
"280630 Santa Luzia do Itanhy",1,0,0,0,1,0,1,0,0,3
"280640 Santana do São Francisco",0,0,0,0,1,0,0,0,0,1
"280660 Santo Amaro das Brotas",0,0,0,0,2,0,1,0,0,3
"280670 São Cristóvão",2,0,0,0,0,0,0,0,0,2
"280680 São Domingos",1,0,2,0,0,0,0,0,0,3
"280690 São Francisco",0,0,0,0,1,0,0,0,0,1
"280710 Simão Dias",0,0,5,0,0,0,0,0,0,5
"280720 Siriri",0,0,1,0,0,0,0,0,0,1
"280740 Tobias Barreto",0,0,3,0,0,0,0,0,0,3
"280750 Tomar do Geru",0,0,0,0,1,0,0,0,0,1
"280760 Umbaúba",1,0,8,0,0,0,0,0,0,9
"290010 Abaíra",0,0,1,0,2,0,0,0,0,3
"290020 Abaré",0,0,4,0,1,0,0,0,0,5
"290030 Acajutiba",0,0,1,0,0,0,0,0,0,1
"290035 Adustina",0,0,5,0,0,0,0,0,0,5
"290070 Alagoinhas",6,0,18,0,36,0,0,0,2,62
"290080 Alcobaça",0,0,1,0,1,0,0,0,5,7
"290090 Almadina",0,0,0,0,3,0,0,0,0,3
"290100 Amargosa",0,0,0,0,0,0,0,0,2,2
"290110 Amélia Rodrigues",0,0,0,0,0,0,0,0,1,1
"290115 América Dourada",1,0,5,0,1,0,0,0,0,7
"290120 Anagé",3,1,1,0,0,0,0,0,1,6
"290130 Andaraí",0,1,0,0,0,0,0,0,4,5
"290135 Andorinha",0,0,1,0,0,0,0,0,1,2
"290140 Angical",0,0,1,0,0,0,0,0,0,1
"290150 Anguera",0,0,1,0,1,0,0,0,0,2
"290160 Antas",1,0,1,0,1,0,0,0,1,4
"290170 Antônio Cardoso",0,0,0,0,2,0,0,0,4,6
"290180 Antônio Gonçalves",0,0,1,0,1,0,0,0,0,2
"290190 Aporá",0,0,0,0,1,0,0,0,0,1
"290200 Aracatu",0,0,0,0,0,0,0,0,2,2
"290210 Araci",0,0,1,0,0,0,0,0,8,9
"290225 Arataca",0,0,0,0,3,0,0,0,0,3
"290230 Aratuípe",0,0,1,0,0,0,0,0,1,2
"290260 Baixa Grande",0,0,0,0,1,0,0,0,2,3
"290265 Banzaê",2,0,0,0,0,0,0,0,0,2
"290270 Barra",0,0,4,0,3,0,2,0,1,10
"290280 Barra da Estiva",0,0,0,0,1,0,0,0,1,2
"290290 Barra do Choça",1,0,0,0,0,0,0,0,1,2
"290300 Barra do Mendes",0,0,1,0,2,1,0,0,0,4
"290320 Barreiras",4,0,12,0,11,0,1,0,25,53
"290330 Barro Preto",0,0,0,0,1,0,0,0,0,1
"290327 Barrocas",0,0,2,0,0,0,0,0,1,3
"290350 Belo Campo",0,0,1,0,0,0,0,0,1,2
"290370 Boa Nova",0,0,1,0,0,0,0,0,1,2
"290380 Boa Vista do Tupim",0,0,0,0,0,0,0,0,4,4
"290390 Bom Jesus da Lapa",2,0,4,0,5,0,0,0,0,11
"290400 Boninal",0,1,0,0,0,0,0,0,0,1
"290405 Bonito",1,0,2,0,0,0,0,0,0,3
"290410 Boquira",0,0,0,0,0,0,0,0,1,1
"290420 Botuporã",0,0,0,0,1,0,0,0,0,1
"290430 Brejões",0,0,1,0,2,0,0,0,0,3
"290440 Brejolândia",0,0,1,0,0,0,0,0,0,1
"290450 Brotas de Macaúbas",0,0,2,0,0,0,0,0,0,2
"290460 Brumado",1,0,5,0,3,0,0,0,7,16
"290470 Buerarema",0,0,0,0,1,0,0,0,0,1
"290475 Buritirama",0,0,1,0,1,0,0,0,0,2
"290485 Cabaceiras do Paraguaçu",1,0,1,0,0,0,0,0,0,2
"290520 Caetité",1,0,5,0,6,0,0,0,0,12
"290530 Cafarnaum",0,0,2,0,1,0,0,0,0,3
"290540 Cairu",0,0,1,0,0,0,0,0,0,1
"290550 Caldeirão Grande",0,0,2,0,0,0,0,0,1,3
"290560 Camacan",0,0,0,0,2,0,0,0,0,2
"290570 Camaçari",6,1,4,0,6,0,0,0,13,30
"290580 Camamu",1,0,6,0,2,0,0,0,0,9
"290590 Campo Alegre de Lourdes",0,0,0,0,0,0,0,0,1,1
"290600 Campo Formoso",0,0,3,0,2,0,0,0,0,5
"290610 Canápolis",0,0,0,0,0,0,0,0,1,1
"290620 Canarana",1,0,3,0,0,0,0,0,0,4
"290630 Canavieiras",0,0,1,0,0,0,0,0,0,1
"290650 Candeias",1,0,0,0,0,0,0,0,4,5
"290660 Candiba",0,0,2,0,1,0,0,0,1,4
"290670 Cândido Sales",1,0,1,0,1,0,0,0,3,6
"290680 Cansanção",0,0,4,0,2,0,0,0,2,8
"290682 Canudos",0,0,0,0,4,0,0,0,0,4
"290685 Capela do Alto Alegre",0,0,1,0,0,0,0,0,0,1
"290687 Capim Grosso",0,0,2,0,3,0,0,0,0,5
"290689 Caraíbas",0,0,0,0,0,0,0,0,4,4
"290690 Caravelas",0,0,0,0,0,0,0,0,2,2
"290700 Cardeal da Silva",0,0,0,0,1,0,0,0,0,1
"290710 Carinhanha",0,0,6,0,0,0,2,0,1,9
"290720 Casa Nova",2,0,3,0,7,0,3,0,2,17
"290730 Castro Alves",1,0,3,0,0,0,0,0,0,4
"290750 Catu",1,0,1,0,6,0,0,0,0,8
"290755 Caturama",0,0,0,0,0,0,0,0,1,1
"290770 Chorrochó",0,0,0,0,0,0,0,0,3,3
"290780 Cícero Dantas",1,0,2,0,1,0,0,0,0,4
"290790 Cipó",0,0,3,0,1,0,0,0,0,4
"290800 Coaraci",0,0,0,0,1,0,0,0,0,1
"290810 Cocos",0,0,2,0,1,0,0,0,0,3
"290820 Conceição da Feira",1,0,0,0,1,0,0,0,0,2
"290830 Conceição do Almeida",0,0,1,0,0,0,0,0,1,2
"290840 Conceição do Coité",0,0,1,1,0,0,0,0,7,9
"290860 Conde",1,0,1,0,1,0,0,0,0,3
"290870 Condeúba",0,0,0,0,0,0,0,0,1,1
"290890 Coração de Maria",0,0,1,0,0,0,0,0,0,1
"290910 Coribe",0,0,0,0,0,0,0,0,1,1
"290930 Correntina",0,0,0,0,4,0,0,0,4,8
"290940 Cotegipe",0,0,0,0,0,0,2,0,0,2
"290960 Crisópolis",0,0,5,0,2,0,0,0,0,7
"290970 Cristópolis",1,0,0,0,3,0,0,0,1,5
"290980 Cruz das Almas",1,1,0,0,0,0,0,0,3,5
"290990 Curaçá",1,0,1,0,2,0,0,0,2,6
"291000 Dário Meira",0,0,0,0,1,0,0,0,0,1
"291005 Dias d'Ávila",0,0,1,0,0,0,0,0,1,2
"291010 Dom Basílio",0,0,0,0,0,0,0,0,1,1
"291030 Elísio Medrado",0,0,1,0,0,0,0,0,0,1
"291040 Encruzilhada",0,0,1,0,0,0,0,0,5,6
"291050 Entre Rios",2,0,2,0,7,0,0,0,0,11
"291060 Esplanada",1,0,4,0,4,0,0,0,0,9
"291070 Euclides da Cunha",1,1,10,0,10,0,0,0,0,22
"291072 Eunápolis",1,2,10,0,0,1,5,0,9,28
"291075 Fátima",1,0,3,0,2,0,0,0,1,7
"291080 Feira de Santana",5,1,2,0,30,0,0,0,9,47
"291085 Filadélfia",0,0,0,0,1,0,0,0,1,2
"291100 Floresta Azul",0,0,0,0,1,0,0,0,0,1
"291110 Formosa do Rio Preto",0,0,0,0,0,0,0,0,2,2
"291120 Gandu",0,0,3,0,2,0,0,0,0,5
"291130 Gentio do Ouro",0,0,1,0,1,0,0,0,0,2
"291140 Glória",0,0,0,0,0,0,0,0,1,1
"291160 Governador Mangabeira",1,0,1,0,0,0,0,0,1,3
"291170 Guanambi",6,0,24,0,10,1,0,0,6,47
"291180 Guaratinga",0,0,0,0,0,0,0,0,1,1
"291190 Iaçu",2,0,2,0,0,0,0,0,5,9
"291210 Ibicaraí",0,0,1,0,4,0,0,0,0,5
"291220 Ibicoara",0,0,0,0,0,0,0,0,1,1
"291260 Ibiquera",0,0,0,0,0,0,0,0,1,1
"291270 Ibirapitanga",1,0,1,0,5,0,1,0,0,8
"291280 Ibirapuã",0,0,0,0,0,0,0,0,1,1
"291300 Ibitiara",0,0,0,0,6,0,0,0,1,7
"291310 Ibititá",0,0,1,0,1,0,0,0,1,3
"291320 Ibotirama",0,0,2,0,1,0,0,0,1,4
"291340 Igaporã",0,0,2,0,3,0,0,0,0,5
"291345 Igrapiúna",0,0,0,0,2,0,0,0,0,2
"291350 Iguaí",0,0,0,0,1,0,0,0,0,1
"291360 Ilhéus",4,4,9,0,3,0,0,0,0,20
"291370 Inhambupe",0,0,0,0,4,0,0,0,0,4
"291390 Ipiaú",0,0,0,0,2,0,0,0,0,2
"291400 Ipirá",1,0,1,0,0,0,0,0,9,11
"291420 Irajuba",2,0,0,0,0,0,0,0,0,2
"291430 Iramaia",0,0,1,0,0,0,0,0,0,1
"291440 Iraquara",1,0,1,0,2,0,0,0,0,4
"291450 Irará",0,0,0,0,1,0,0,0,0,1
"291460 Irecê",5,2,11,0,10,0,0,0,1,29
"291465 Itabela",0,0,1,0,1,1,0,0,8,11
"291470 Itaberaba",1,0,0,0,0,0,0,0,5,6
"291480 Itabuna",5,0,3,0,25,0,0,0,1,34
"291490 Itacaré",1,0,3,0,1,0,1,0,0,6
"291500 Itaeté",0,0,1,0,0,0,0,0,0,1
"291510 Itagi",1,0,2,0,1,0,0,0,0,4
"291530 Itagimirim",0,0,1,0,0,0,1,0,0,2
"291535 Itaguaçu da Bahia",0,0,2,0,1,0,0,0,0,3
"291560 Itamaraju",1,0,4,0,0,0,1,0,10,16
"291570 Itamari",0,0,1,0,0,0,0,0,0,1
"291580 Itambé",0,0,2,0,2,0,0,0,0,4
"291600 Itanhém",2,0,1,0,1,0,0,0,2,6
"291610 Itaparica",0,0,1,0,0,0,0,0,3,4
"291630 Itapebi",0,0,2,0,0,0,0,0,2,4
"291640 Itapetinga",1,1,2,0,3,0,1,0,5,13
"291650 Itapicuru",0,0,3,0,1,0,0,0,1,5
"291660 Itapitanga",0,0,0,0,1,0,0,0,0,1
"291680 Itarantim",0,0,0,0,0,0,1,0,0,1
"291685 Itatim",1,0,1,0,0,0,0,0,4,6
"291690 Itiruçu",0,0,3,0,0,0,0,0,0,3
"291700 Itiúba",2,0,2,0,2,0,0,0,3,9
"291710 Itororó",0,0,1,0,1,0,0,0,2,4
"291720 Ituaçu",0,0,2,0,1,0,0,0,5,8
"291730 Ituberá",0,0,1,0,0,0,0,0,0,1
"291735 Jaborandi",1,0,0,0,1,0,0,0,1,3
"291740 Jacaraci",0,0,3,0,0,0,0,0,0,3
"291750 Jacobina",0,0,7,0,2,0,0,0,0,9
"291760 Jaguaquara",1,0,3,0,7,0,1,0,1,13
"291770 Jaguarari",1,1,0,0,8,0,0,0,1,11
"291780 Jaguaripe",1,0,0,0,1,0,0,0,4,6
"291790 Jandaíra",0,0,0,0,1,0,0,0,0,1
"291800 Jequié",5,3,20,0,21,1,2,0,2,54
"291810 Jeremoabo",1,0,3,0,6,0,0,0,3,13
"291820 Jiquiriçá",0,0,0,0,0,0,1,0,0,1
"291830 Jitaúna",1,0,1,0,0,0,0,0,0,2
"291835 João Dourado",0,0,3,0,3,0,0,0,0,6
"291840 Juazeiro",4,0,11,0,12,0,0,0,4,31
"291845 Jucuruçu",0,0,0,0,1,0,0,0,1,2
"291850 Jussara",0,0,0,0,1,0,0,0,0,1
"291855 Jussari",0,0,0,0,1,0,0,0,0,1
"291860 Jussiape",0,0,1,0,1,0,0,0,0,2
"291870 Lafaiete Coutinho",0,0,1,0,0,0,0,0,0,1
"291875 Lagoa Real",1,0,1,0,0,0,0,0,0,2
"291880 Laje",0,0,1,0,0,0,0,0,1,2
"291890 Lajedão",0,0,0,0,2,0,0,0,0,2
"291900 Lajedinho",0,0,1,0,0,0,0,0,1,2
"291910 Lamarão",0,0,0,0,0,0,0,0,1,1
"291915 Lapão",0,0,3,0,4,0,0,0,0,7
"291920 Lauro de Freitas",0,0,0,0,2,0,0,0,2,4
"291930 Lençóis",0,0,0,0,0,0,0,0,4,4
"291940 Licínio de Almeida",1,0,0,0,0,0,0,0,0,1
"291950 Livramento de Nossa Senhora",2,0,0,0,1,0,0,0,4,7
"291955 Luís Eduardo Magalhães",4,0,3,0,2,0,2,0,7,18
"291960 Macajuba",1,0,0,0,0,0,0,0,3,4
"291980 Macaúbas",0,0,2,0,3,0,0,0,0,5
"292010 Mairi",0,0,1,0,0,0,1,0,0,2
"292020 Malhada",0,0,1,0,0,0,0,0,0,1
"292030 Malhada de Pedras",1,0,1,0,1,0,0,0,0,3
"292040 Manoel Vitorino",1,0,2,0,3,0,1,0,0,7
"292050 Maracás",1,0,2,0,0,0,2,0,0,5
"292060 Maragogipe",1,0,1,0,0,0,0,0,1,3
"292070 Maraú",1,0,0,0,0,0,0,0,0,1
"292080 Marcionílio Souza",0,0,1,0,1,0,0,0,0,2
"292090 Mascote",0,0,0,0,1,0,0,0,1,2
"292100 Mata de São João",0,0,0,0,2,0,0,0,1,3
"292105 Matina",0,0,3,0,0,0,0,0,0,3
"292110 Medeiros Neto",0,0,3,0,1,0,0,0,3,7
"292120 Miguel Calmon",0,0,0,0,1,0,0,0,0,1
"292130 Milagres",1,0,0,0,0,0,0,0,0,1
"292150 Monte Santo",0,0,6,0,5,0,0,0,0,11
"292160 Morpará",0,0,0,0,0,0,0,0,1,1
"292170 Morro do Chapéu",0,0,5,0,2,0,1,0,2,10
"292190 Mucugê",0,0,0,0,0,0,0,0,5,5
"292200 Mucuri",1,0,0,0,1,0,0,0,0,2
"292205 Mulungu do Morro",0,0,0,0,3,0,0,0,0,3
"292210 Mundo Novo",0,0,1,0,0,0,0,0,0,1
"292220 Muniz Ferreira",1,0,0,0,0,0,0,0,2,3
"292225 Muquém de São Francisco",0,0,0,0,2,0,0,1,0,3
"292230 Muritiba",0,0,0,0,0,0,2,0,0,2
"292240 Mutuípe",1,1,1,0,0,0,0,0,0,3
"292250 Nazaré",3,0,0,0,2,0,0,0,2,7
"292265 Nordestina",0,0,1,0,2,0,0,0,0,3
"292270 Nova Canaã",0,1,0,0,1,0,0,0,1,3
"292273 Nova Fátima",0,0,1,0,0,0,0,0,0,1
"292280 Nova Itarana",0,0,0,0,0,0,0,0,1,1
"292300 Nova Viçosa",2,1,1,0,2,0,0,0,0,6
"292303 Novo Horizonte",0,0,0,0,1,0,0,0,0,1
"292310 Olindina",1,0,0,0,2,0,0,0,1,4
"292320 Oliveira dos Brejinhos",0,0,2,0,3,0,0,0,2,7
"292330 Ouriçangas",0,0,0,0,1,0,0,0,0,1
"292335 Ourolândia",0,0,2,0,1,0,0,0,0,3
"292340 Palmas de Monte Alto",0,0,3,0,1,0,0,0,1,5
"292350 Palmeiras",0,0,1,0,0,0,0,0,1,2
"292360 Paramirim",0,0,0,0,2,0,0,0,2,4
"292370 Paratinga",1,0,1,0,1,0,0,0,0,3
"292380 Paripiranga",2,0,0,0,3,0,0,0,0,5
"292400 Paulo Afonso",0,0,2,0,1,0,0,0,1,4
"292405 Pé de Serra",0,0,0,0,0,0,0,0,2,2
"292420 Pedro Alexandre",0,0,2,0,0,0,0,0,0,2
"292430 Piatã",1,0,0,0,0,0,0,0,0,1
"292440 Pilão Arcado",0,0,1,0,0,0,0,0,1,2
"292450 Pindaí",0,0,4,0,1,0,0,0,0,5
"292460 Pindobaçu",0,0,0,0,3,0,0,0,1,4
"292467 Piraí do Norte",0,0,1,0,0,0,0,0,0,1
"292480 Piritiba",0,0,1,0,2,0,0,0,0,3
"292490 Planaltino",0,0,0,0,1,0,0,0,0,1
"292500 Planalto",0,0,2,0,0,0,0,1,1,4
"292510 Poções",3,0,2,0,0,0,0,0,3,8
"292520 Pojuca",1,0,0,0,2,0,0,0,0,3
"292525 Ponto Novo",0,0,2,0,3,0,0,0,0,5
"292530 Porto Seguro",2,1,3,0,4,0,0,0,10,20
"292540 Potiraguá",0,0,2,0,0,0,1,0,0,3
"292550 Prado",1,0,2,0,3,0,0,0,2,8
"292575 Presidente Tancredo Neves",1,0,0,0,2,0,1,0,0,4
"292580 Queimadas",0,0,1,0,0,0,0,0,2,3
"292590 Quijingue",0,0,0,0,1,0,0,0,0,1
"292593 Quixabeira",0,0,1,0,0,0,0,0,0,1
"292595 Rafael Jambeiro",0,0,0,0,0,0,0,0,1,1
"292600 Remanso",0,1,0,0,3,0,0,0,1,5
"292610 Retirolândia",0,0,1,0,0,0,0,0,1,2
"292620 Riachão das Neves",2,0,0,0,0,3,0,0,1,6
"292630 Riachão do Jacuípe",0,0,3,0,0,0,0,0,7,10
"292640 Riacho de Santana",0,0,2,0,3,0,0,0,1,6
"292650 Ribeira do Amparo",1,0,0,0,2,0,0,0,0,3
"292660 Ribeira do Pombal",4,0,9,0,6,0,0,0,2,21
"292670 Rio de Contas",0,0,1,0,2,0,0,0,1,4
"292680 Rio do Antônio",0,0,1,0,1,0,0,0,1,3
"292700 Rio Real",1,1,5,0,3,0,0,0,0,10
"292710 Rodelas",0,0,1,0,0,0,0,0,1,2
"292720 Ruy Barbosa",0,0,3,0,0,0,0,0,4,7
"292730 Salinas da Margarida",1,0,0,0,0,0,0,0,0,1
"292740 Salvador",67,4,68,0,34,0,0,0,12,185
"292750 Santa Bárbara",0,0,0,0,1,0,0,0,0,1
"292760 Santa Brígida",0,0,1,0,0,0,0,0,0,1
"292770 Santa Cruz Cabrália",0,0,0,0,0,0,0,0,1,1
"292780 Santa Cruz da Vitória",0,0,0,0,1,0,0,0,0,1
"292805 Santa Luzia",1,0,0,0,0,0,0,0,1,2
"292810 Santa Maria da Vitória",0,1,2,0,3,0,0,0,0,6
"292840 Santa Rita de Cássia",0,0,2,0,2,0,0,0,1,5
"292850 Santa Teresinha",0,0,1,0,1,0,1,0,0,3
"292800 Santaluz",0,0,2,0,0,0,0,0,5,7
"292820 Santana",0,0,1,0,0,0,0,0,0,1
"292860 Santo Amaro",0,0,1,0,0,0,0,0,0,1
"292870 Santo Antônio de Jesus",3,2,22,0,8,0,0,0,18,53
"292880 Santo Estêvão",1,0,0,0,0,0,0,0,2,3
"292890 São Desidério",0,1,1,0,1,0,0,0,5,8
"292905 São Félix do Coribe",1,0,2,0,1,0,0,0,1,5
"292925 São Gabriel",0,0,0,0,1,0,0,0,0,1
"292930 São Gonçalo dos Campos",0,0,0,0,1,0,0,0,0,1
"292935 São José da Vitória",0,0,0,0,1,0,0,0,0,1
"292937 São José do Jacuípe",1,1,1,0,1,0,0,0,1,5
"292950 São Sebastião do Passé",0,0,0,0,1,0,0,0,0,1
"292960 Sapeaçu",0,0,1,0,0,0,0,0,1,2
"292970 Sátiro Dias",1,0,2,0,2,0,0,0,0,5
"292990 Seabra",1,0,2,0,7,0,0,0,2,12
"293000 Sebastião Laranjeiras",0,0,3,0,0,0,0,0,0,3
"293010 Senhor do Bonfim",0,0,3,0,1,0,0,0,3,7
"293020 Sento Sé",1,0,2,0,2,0,0,0,0,5
"293015 Serra do Ramalho",0,0,3,0,1,0,0,0,2,6
"293030 Serra Dourada",1,0,1,0,1,0,0,0,0,3
"293040 Serra Preta",0,0,0,0,0,0,0,0,1,1
"293050 Serrinha",1,1,1,0,0,0,0,0,8,11
"293060 Serrolândia",1,0,1,0,0,0,0,0,0,2
"293070 Simões Filho",2,0,2,0,2,0,1,0,7,14
"293075 Sítio do Mato",0,0,1,0,0,0,0,0,0,1
"293076 Sítio do Quinto",0,0,0,0,1,0,0,0,0,1
"293077 Sobradinho",1,0,2,0,2,0,0,0,0,5
"293080 Souto Soares",0,0,2,0,1,1,0,0,0,4
"293090 Tabocas do Brejo Velho",0,0,1,0,0,0,0,0,0,1
"293100 Tanhaçu",0,0,3,0,1,0,0,0,1,5
"293105 Tanque Novo",0,0,1,0,1,0,0,0,0,2
"293120 Taperoá",0,0,2,0,0,0,0,0,0,2
"293135 Teixeira de Freitas",3,0,7,0,6,0,0,0,9,25
"293150 Teofilândia",0,0,0,0,0,0,0,0,2,2
"293160 Teolândia",2,0,1,0,0,0,0,0,0,3
"293180 Tremedal",1,0,1,0,0,0,0,0,0,2
"293190 Tucano",2,0,1,0,4,0,0,0,0,7
"293200 Uauá",0,0,5,0,1,0,0,0,1,7
"293210 Ubaíra",0,0,0,0,0,0,0,0,5,5
"293220 Ubaitaba",1,0,0,0,1,0,0,0,0,2
"293240 Uibaí",0,0,1,0,1,0,0,0,0,2
"293250 Una",1,0,1,0,0,0,0,0,0,2
"293260 Urandi",1,0,0,0,0,0,0,0,0,1
"293270 Uruçuca",0,0,1,0,5,0,0,0,0,6
"293280 Utinga",1,0,1,0,0,0,0,0,0,2
"293290 Valença",3,0,7,0,4,0,2,0,0,16
"293300 Valente",0,0,3,0,0,0,0,0,0,3
"293305 Várzea da Roça",0,0,2,0,0,0,0,0,0,2
"293315 Várzea Nova",0,0,2,0,0,0,0,0,0,2
"293317 Varzedo",0,0,1,0,0,0,0,0,0,1
"293320 Vera Cruz",0,0,0,0,0,0,0,0,2,2
"293330 Vitória da Conquista",14,0,19,0,18,0,1,0,57,109
"293340 Wagner",0,0,1,0,0,0,0,0,1,2
"293345 Wanderley",0,0,0,0,0,0,0,0,2,2
"293350 Wenceslau Guimarães",1,0,0,0,0,0,1,0,1,3
"293360 Xique0Xique",1,0,2,0,0,0,0,0,0,3
"310020 Abaeté",0,0,0,0,2,0,1,0,0,3
"310030 Abre Campo",0,0,1,0,1,0,0,0,0,2
"310040 Acaiaca",0,0,0,0,1,0,0,0,0,1
"310060 Água Boa",0,0,1,0,1,0,1,0,2,5
"310090 Águas Formosas",1,0,1,0,0,0,1,0,2,5
"310100 Águas Vermelhas",0,0,0,0,0,0,1,0,0,1
"310110 Aimorés",0,1,3,0,0,0,0,0,0,4
"310120 Aiuruoca",0,0,0,0,1,0,0,0,0,1
"310150 Além Paraíba",4,0,3,0,4,0,1,0,3,15
"310160 Alfenas",1,3,4,0,6,0,5,0,1,20
"310163 Alfredo Vasconcelos",0,0,0,0,0,0,0,0,1,1
"310170 Almenara",0,0,0,0,2,0,0,0,1,3
"310190 Alpinópolis",0,0,0,0,2,0,1,0,0,3
"310200 Alterosa",0,0,0,0,2,0,0,0,0,2
"310210 Alto Rio Doce",1,0,1,0,0,0,0,0,0,2
"310230 Alvinópolis",0,0,2,0,0,0,0,0,0,2
"310260 Andradas",5,0,1,0,1,0,0,0,0,7
"310280 Andrelândia",1,0,0,0,0,0,0,0,0,1
"310285 Angelândia",1,0,0,0,0,0,0,0,1,2
"310290 Antônio Carlos",1,0,0,0,0,0,0,0,0,1
"310300 Antônio Dias",0,0,1,0,0,0,1,1,0,3
"310350 Araguari",2,1,5,0,5,0,0,0,0,13
"310370 Araponga",0,0,1,0,0,0,0,0,0,1
"310375 Araporã",0,0,0,0,1,0,0,0,0,1
"310390 Araújos",0,0,1,0,3,0,0,0,0,4
"310400 Araxá",4,0,0,0,6,0,0,0,0,10
"310420 Arcos",0,1,1,0,7,0,0,0,0,9
"310430 Areado",1,0,0,0,1,0,0,0,0,2
"310450 Arinos",0,0,2,0,0,0,0,0,0,2
"310480 Augusto de Lima",1,0,0,0,4,0,1,0,0,6
"310490 Baependi",0,0,0,0,1,0,0,0,0,1
"310510 Bambuí",0,0,0,0,2,0,0,0,0,2
"310530 Bandeira do Sul",0,0,0,0,2,0,0,0,0,2
"310540 Barão de Cocais",2,0,2,0,0,0,0,0,1,5
"310560 Barbacena",6,5,11,1,2,0,0,0,6,31
"310590 Barroso",0,0,1,0,2,0,0,0,0,3
"310600 Bela Vista de Minas",0,0,0,0,0,0,0,0,1,1
"310610 Belmiro Braga",0,0,0,0,1,0,0,0,0,1
"310620 Belo Horizonte",108,17,88,0,53,0,4,8,18,296
"310630 Belo Oriente",0,0,0,0,4,0,0,0,0,4
"310650 Berilo",0,0,0,0,0,0,0,0,1,1
"310665 Berizal",0,0,0,0,1,0,0,0,0,1
"310660 Bertópolis",0,0,0,0,0,0,1,0,0,1
"310670 Betim",6,5,4,0,1,0,0,0,36,52
"310690 Bicas",2,0,0,0,2,0,0,0,1,5
"310700 Biquinhas",0,0,1,0,0,0,0,0,0,1
"310710 Boa Esperança",0,0,1,0,7,0,0,0,0,8
"310730 Bocaiúva",0,0,1,0,4,0,0,0,0,5
"310740 Bom Despacho",0,0,0,0,7,0,0,0,0,7
"310750 Bom Jardim de Minas",0,0,0,0,3,0,0,0,1,4
